u,i,ts,label,idx,e_idx
2,4,1440.596457441987,0,4840,4840
2,3,1440.7526599976898,-1,4841,4841
2,4,1440.7778061351758,1,4842,4842
2,4,1440.7950667562573,1,4843,4843
2,4,1440.7972007086976,1,4844,4844
1,4,1441.1297909923785,-1,4845,4845
1,3,1441.7037981284439,-1,4846,4846
2,3,1441.8263274783037,-1,4847,4847
2,3,1441.9812743380046,-1,4848,4848
2,4,1441.9984278821878,1,4849,4849
2,4,1442.0281811394234,1,4850,4850
2,4,1442.0837403794862,1,4851,4851
2,4,1442.1017270644306,1,4852,4852
2,3,1442.103006446602,-1,4853,4853
2,4,1442.1156836255727,1,4854,4854
2,4,1442.121214493619,1,4855,4855
2,4,1442.1696438632255,1,4856,4856
1,4,1442.2387373316358,-1,4857,4857
2,4,1442.4514691341105,0,4858,4858
2,4,1443.7004652035912,0,4859,4859
2,4,1444.0330429694445,0,4860,4860
2,4,1444.981450125669,0,4861,4861
2,4,1444.9822229146953,0,4862,4862
2,4,1445.057008464994,0,4863,4863
2,4,1445.2991748102606,0,4864,4864
2,4,1445.6070223891802,0,4865,4865
1,3,1445.613640152373,-1,4866,4866
2,3,1445.634980292564,-1,4867,4867
2,4,1445.670816942724,1,4868,4868
1,3,1445.7377863254349,-1,4869,4869
2,3,1445.759224672191,-1,4870,4870
2,3,1445.7701291049732,-1,4871,4871
2,3,1445.8538194917394,-1,4872,4872
2,4,1445.8619798827601,1,4873,4873
2,4,1445.8926906072425,1,4874,4874
2,4,1445.899713527012,1,4875,4875
2,4,1445.9103607866214,1,4876,4876
2,4,1445.9357616101838,1,4877,4877
2,3,1445.9453910794693,-1,4878,4878
2,4,1446.0045238430782,1,4879,4879
2,4,1446.068242409078,1,4880,4880
2,4,1447.1437520904906,0,4881,4881
2,4,1447.1973004238423,0,4882,4882
2,4,1447.7929287257393,0,4883,4883
2,4,1448.4831703386953,0,4884,4884
2,4,1449.1795767088151,0,4885,4885
1,3,1449.9137527058247,-1,4886,4886
2,4,1450.3609182362902,0,4887,4887
1,3,1451.3948866493247,-1,4888,4888
2,4,1452.3199718450978,0,4889,4889
2,4,1452.708859769809,0,4890,4890
2,4,1453.993875600795,0,4891,4891
2,4,1454.4100070233192,0,4892,4892
1,4,1454.4572689111626,-1,4893,4893
1,4,1454.6154089211711,-1,4894,4894
2,4,1455.273407620969,0,4895,4895
2,4,1455.5057300645917,0,4896,4896
2,4,1455.5667144670435,0,4897,4897
2,4,1455.7169726947484,0,4898,4898
1,3,1456.2136962268628,-1,4899,4899
2,3,1456.2156064022254,-1,4900,4900
2,4,1456.2268721557932,1,4901,4901
2,4,1456.2534300286816,1,4902,4902
2,4,1456.2619714209582,1,4903,4903
2,4,1456.6481130978946,0,4904,4904
1,4,1456.9385232935238,-1,4905,4905
1,3,1457.2468630510039,-1,4906,4906
2,3,1457.2498889417013,-1,4907,4907
2,4,1457.2993654708569,1,4908,4908
2,4,1457.3169064063427,0,4909,4909
2,4,1457.3868080085306,1,4910,4910
2,4,1459.047926128215,0,4911,4911
1,3,1460.0472852168875,-1,4912,4912
1,4,1460.0729565387737,-1,4913,4913
2,4,1462.1606766760285,0,4914,4914
2,4,1462.5041729916338,0,4915,4915
2,4,1463.6642739256993,0,4916,4916
2,4,1465.2140376183468,0,4917,4917
1,3,1466.3953943712347,-1,4918,4918
2,3,1466.403386285363,-1,4919,4919
2,4,1466.5227347365712,1,4920,4920
1,3,1467.5365235723539,-1,4921,4921
2,3,1467.5403400197229,-1,4922,4922
2,4,1469.2541710698958,0,4923,4923
2,4,1471.7459703438149,0,4924,4924
1,4,1471.771755886852,-1,4925,4925
2,4,1471.7750869684367,0,4926,4926
2,4,1472.8190178572434,0,4927,4927
1,4,1473.6990925140037,-1,4928,4928
1,3,1473.8125761227855,-1,4929,4929
2,3,1473.8778119649403,-1,4930,4930
2,4,1473.8850641999,1,4931,4931
2,4,1473.9185602396965,1,4932,4932
2,4,1473.9199108100474,1,4933,4933
2,4,1473.9243809130187,1,4934,4934
2,4,1473.9543530464323,1,4935,4935
2,3,1474.0083483370781,-1,4936,4936
2,4,1474.0156202293542,1,4937,4937
1,3,1474.0632797630444,-1,4938,4938
2,3,1474.0733690156328,-1,4939,4939
2,4,1474.0793502655176,1,4940,4940
2,4,1474.1082959855723,0,4941,4941
2,4,1474.140556080808,1,4942,4942
2,4,1474.1534419316006,1,4943,4943
2,4,1474.185332532037,1,4944,4944
2,4,1474.7558236636226,0,4945,4945
2,4,1475.5303014185579,0,4946,4946
2,4,1475.8447480012558,0,4947,4947
2,4,1475.8740697302198,0,4948,4948
1,3,1477.1188776332306,-1,4949,4949
2,3,1477.1347650552325,-1,4950,4950
2,4,1477.1644327717693,1,4951,4951
2,4,1477.1972681419425,1,4952,4952
2,3,1477.2627597426788,-1,4953,4953
2,4,1477.2731156167306,0,4954,4954
2,4,1477.2753893481772,1,4955,4955
1,4,1477.2894337311204,-1,4956,4956
2,4,1477.2924716019938,1,4957,4957
2,4,1477.321091628491,1,4958,4958
2,4,1477.5664383429755,1,4959,4959
2,4,1477.7152811715896,0,4960,4960
1,4,1477.960069782809,-1,4961,4961
1,4,1480.6209788888566,-1,4962,4962
1,3,1480.9065777738554,-1,4963,4963
2,4,1480.9671515272512,0,4964,4964
2,4,1481.0315022497302,0,4965,4965
2,3,1481.0544411334688,-1,4966,4966
1,4,1481.124128762701,-1,4967,4967
2,4,1481.5449066068625,1,4968,4968
1,4,1482.1524040024017,-1,4969,4969
1,4,1482.2553403461745,-1,4970,4970
2,4,1483.3054254912977,0,4971,4971
1,4,1483.4696515692776,-1,4972,4972
2,4,1484.3515734291593,0,4973,4973
2,4,1484.9578410192003,0,4974,4974
2,4,1486.5732235623555,0,4975,4975
2,4,1486.8665514870138,0,4976,4976
1,3,1487.0446268102976,-1,4977,4977
2,3,1487.060176284101,-1,4978,4978
2,3,1487.093292366464,-1,4979,4979
2,3,1487.2003277463446,-1,4980,4980
2,4,1487.277866120253,1,4981,4981
2,3,1487.515919256309,-1,4982,4982
2,4,1487.5863070177352,1,4983,4983
1,3,1487.8256514290642,-1,4984,4984
2,3,1487.8796652767205,-1,4985,4985
2,4,1487.9117333940465,1,4986,4986
2,3,1487.9449136445858,-1,4987,4987
2,4,1488.0228856274227,1,4988,4988
1,3,1488.5884423445639,-1,4989,4989
2,3,1488.9636971134178,-1,4990,4990
2,4,1488.9959521679368,1,4991,4991
1,3,1489.1630047614856,-1,4992,4992
2,3,1489.1630859380693,-1,4993,4993
2,4,1489.1819086311064,1,4994,4994
2,4,1489.1888478946696,1,4995,4995
2,3,1489.1925970861023,-1,4996,4996
2,4,1489.1983950651315,1,4997,4997
2,4,1489.2838962616909,1,4998,4998
2,4,1489.5242291905197,1,4999,4999
1,4,1489.9517338662724,-1,5000,5000
2,4,1491.4543011226951,0,5001,5001
1,4,1491.4571824612733,-1,5002,5002
2,4,1492.0452540003344,0,5003,5003
2,4,1492.671572583041,0,5004,5004
1,3,1493.5868801482713,-1,5005,5005
1,4,1494.0109843968266,-1,5006,5006
1,4,1494.4373462504925,-1,5007,5007
1,4,1495.4219247656524,-1,5008,5008
2,4,1495.8511563584177,0,5009,5009
2,4,1496.1514390044188,0,5010,5010
2,4,1497.036749471422,0,5011,5011
1,4,1498.914278114841,-1,5012,5012
1,4,1498.9758054703636,-1,5013,5013
1,3,1499.321648363486,-1,5014,5014
2,4,1500.059821658732,0,5015,5015
1,4,1501.247650035195,-1,5016,5016
1,3,1501.532604266334,-1,5017,5017
2,3,1501.5565706533814,-1,5018,5018
2,4,1501.5671235051375,1,5019,5019
2,3,1501.7090038190881,-1,5020,5020
2,4,1501.7978506702616,1,5021,5021
2,4,1501.9961763714089,0,5022,5022
1,4,1502.0006741901288,-1,5023,5023
2,4,1502.3561238765878,0,5024,5024
2,4,1502.6693914578177,0,5025,5025
2,4,1503.4224280248582,0,5026,5026
2,4,1505.2280197738592,0,5027,5027
1,3,1505.6266667019152,-1,5028,5028
2,3,1505.6788131541728,-1,5029,5029
1,4,1505.996750697874,-1,5030,5030
1,3,1506.0506114015197,-1,5031,5031
2,4,1506.1053076219719,0,5032,5032
2,3,1506.152146955932,-1,5033,5033
2,4,1506.2444667017758,1,5034,5034
2,4,1506.250632586815,0,5035,5035
2,4,1507.4750482202671,0,5036,5036
2,4,1507.8341234736558,0,5037,5037
1,3,1509.4101115595008,-1,5038,5038
2,3,1509.571884850051,-1,5039,5039
2,4,1509.5741557063131,1,5040,5040
2,4,1509.6358564023017,1,5041,5041
2,4,1509.6516054960787,1,5042,5042
2,4,1509.6823810661201,1,5043,5043
2,4,1509.8030217740802,1,5044,5044
2,4,1510.6501057235378,0,5045,5045
1,3,1511.421058964819,-1,5046,5046
1,4,1511.531837046251,-1,5047,5047
2,4,1512.205180069476,0,5048,5048
2,4,1512.4518076856111,0,5049,5049
1,4,1513.4454245189686,-1,5050,5050
2,4,1513.4839210641906,0,5051,5051
2,4,1513.8002489645685,0,5052,5052
1,4,1516.1763720915003,-1,5053,5053
2,4,1516.2228566815043,0,5054,5054
2,4,1516.8557487832643,0,5055,5055
2,4,1516.89742422567,0,5056,5056
2,4,1517.841095130329,0,5057,5057
1,4,1517.975004796291,-1,5058,5058
1,4,1518.871399883233,-1,5059,5059
1,4,1519.4459048634462,-1,5060,5060
1,3,1519.5720363064981,-1,5061,5061
2,3,1519.6441918851058,-1,5062,5062
2,4,1519.6504883552445,1,5063,5063
2,4,1520.7957775017057,0,5064,5064
2,4,1521.9808476518135,0,5065,5065
2,4,1523.461820876715,0,5066,5066
1,3,1523.925730030548,-1,5067,5067
2,3,1523.9766683708817,-1,5068,5068
2,4,1524.009038428692,1,5069,5069
2,4,1524.622736627984,0,5070,5070
2,4,1524.7775935901586,0,5071,5071
2,4,1525.085673458106,0,5072,5072
2,4,1525.5568101289325,0,5073,5073
2,4,1527.714684985019,0,5074,5074
2,4,1527.7820202623316,0,5075,5075
2,4,1528.2324230184274,0,5076,5076
1,4,1528.345989011492,-1,5077,5077
2,4,1529.0362915852534,0,5078,5078
2,4,1529.0850430914656,0,5079,5079
1,4,1529.2078195327435,-1,5080,5080
1,4,1529.7568380399734,-1,5081,5081
1,3,1531.123814796486,-1,5082,5082
2,3,1531.1453526042822,-1,5083,5083
2,4,1531.289267279987,1,5084,5084
2,4,1531.320487962069,1,5085,5085
2,4,1532.9374973623248,0,5086,5086
2,4,1532.9470884178077,0,5087,5087
1,3,1533.0894775493584,-1,5088,5088
2,3,1533.139014738512,-1,5089,5089
2,4,1533.1865483490733,0,5090,5090
2,4,1533.194124353175,1,5091,5091
2,4,1533.2449363613803,1,5092,5092
2,3,1533.43439176258,-1,5093,5093
2,4,1533.4695189165366,1,5094,5094
2,4,1533.4963756297045,1,5095,5095
2,4,1533.5572604778295,1,5096,5096
1,3,1534.853516008,-1,5097,5097
2,3,1534.8994785363652,-1,5098,5098
2,4,1534.9095797065017,1,5099,5099
2,4,1534.9454489515224,1,5100,5100
2,4,1534.9505418247236,1,5101,5101
1,4,1535.2692154776346,-1,5102,5102
2,4,1536.0078918436107,0,5103,5103
1,3,1536.0894909076712,-1,5104,5104
2,3,1536.1230196673494,-1,5105,5105
2,4,1536.1360542973557,1,5106,5106
2,3,1536.1920762918323,-1,5107,5107
2,4,1536.2269388359969,1,5108,5108
2,4,1536.2370529990555,1,5109,5109
2,4,1536.2646851168158,1,5110,5110
2,4,1536.4856440773676,0,5111,5111
1,3,1536.5385630246828,-1,5112,5112
1,4,1536.6285251331997,-1,5113,5113
2,4,1536.7993170235168,1,5114,5114
2,4,1536.8021193109234,0,5115,5115
1,3,1537.3943267056052,-1,5116,5116
1,4,1537.3998349300032,-1,5117,5117
1,3,1537.5807634454034,-1,5118,5118
2,4,1539.1481786496734,0,5119,5119
2,4,1539.9750669799955,0,5120,5120
1,4,1540.4572177632792,-1,5121,5121
1,4,1540.770735154623,-1,5122,5122
2,4,1541.6585805160337,0,5123,5123
1,4,1542.6074449719795,-1,5124,5124
1,4,1542.6759327071566,-1,5125,5125
1,3,1542.9815736412459,-1,5126,5126
2,4,1543.0624078526766,0,5127,5127
2,3,1543.1472989880208,-1,5128,5128
2,4,1543.2109355745447,1,5129,5129
2,4,1544.352657233876,0,5130,5130
2,4,1544.6404448777373,0,5131,5131
2,4,1545.075929992285,0,5132,5132
2,4,1546.688413536515,0,5133,5133
1,3,1547.5183892228342,-1,5134,5134
2,3,1547.5494226973524,-1,5135,5135
2,4,1547.7071731608721,1,5136,5136
2,3,1547.723382109362,-1,5137,5137
2,4,1547.737894039027,1,5138,5138
2,4,1547.7434208963605,0,5139,5139
2,4,1547.748336474656,1,5140,5140
2,4,1547.7750301130168,1,5141,5141
2,4,1547.777373702154,1,5142,5142
2,4,1547.777723732816,1,5143,5143
2,4,1547.812833191329,1,5144,5144
2,4,1548.1055287310842,0,5145,5145
2,4,1548.1929449980476,0,5146,5146
1,4,1548.4589915018028,-1,5147,5147
1,3,1549.086070985867,-1,5148,5148
2,4,1549.1462237606015,0,5149,5149
2,4,1549.4858527619917,0,5150,5150
1,3,1551.3080310669775,-1,5151,5151
2,3,1551.3105702668317,-1,5152,5152
2,3,1551.3237761202374,-1,5153,5153
2,4,1551.3278932176772,1,5154,5154
2,4,1551.3512470707024,1,5155,5155
1,4,1551.3531017573405,-1,5156,5156
1,3,1551.7387167923014,-1,5157,5157
1,4,1552.2927952083953,-1,5158,5158
2,4,1552.3793516402231,0,5159,5159
2,4,1552.4055246644402,0,5160,5160
2,4,1552.455916593584,0,5161,5161
1,4,1552.6664203204923,-1,5162,5162
1,4,1553.8970528837256,-1,5163,5163
1,4,1553.9668643108075,-1,5164,5164
1,4,1554.3876960352547,-1,5165,5165
1,4,1554.4291307513447,-1,5166,5166
1,3,1555.3321231400425,-1,5167,5167
1,4,1555.3847776583525,-1,5168,5168
2,4,1555.6829709252336,0,5169,5169
2,4,1556.4260002954256,0,5170,5170
2,4,1557.4461047269517,0,5171,5171
2,4,1558.1711711304124,0,5172,5172
2,4,1558.8071069955365,0,5173,5173
1,4,1559.670316369891,-1,5174,5174
1,4,1560.3560584198353,-1,5175,5175
2,4,1560.5041605384624,0,5176,5176
1,3,1561.2659515295888,-1,5177,5177
2,4,1561.5513547171747,0,5178,5178
1,4,1562.4462200565824,-1,5179,5179
2,4,1562.6000160391732,0,5180,5180
2,4,1563.006360148205,0,5181,5181
2,4,1563.2346527684692,0,5182,5182
2,4,1563.3917088417295,0,5183,5183
1,3,1564.113496952221,-1,5184,5184
2,3,1564.2683819606214,-1,5185,5185
2,4,1564.2687948633366,1,5186,5186
2,4,1564.2710537547348,1,5187,5187
2,4,1566.0770235550583,0,5188,5188
2,4,1566.1534563602609,0,5189,5189
2,4,1566.2229248361768,0,5190,5190
2,4,1566.2466735218131,0,5191,5191
1,4,1566.6181965486544,-1,5192,5192
2,4,1567.0641853040008,0,5193,5193
1,4,1567.172163371505,-1,5194,5194
1,3,1568.4285167574883,-1,5195,5195
2,3,1568.4819856193992,-1,5196,5196
2,4,1568.4825591915546,1,5197,5197
2,3,1568.5156034665279,-1,5198,5198
2,4,1568.6071047179844,0,5199,5199
1,4,1569.020073039456,-1,5200,5200
2,4,1571.3984186113498,0,5201,5201
2,4,1571.7452981805804,0,5202,5202
1,3,1572.6601002034236,-1,5203,5203
2,3,1572.6745017229634,-1,5204,5204
1,3,1572.6853685165868,-1,5205,5205
2,4,1572.7005873001694,1,5206,5206
2,3,1572.7211662796904,-1,5207,5207
2,4,1572.7583104120233,1,5208,5208
1,4,1572.7857940224446,-1,5209,5209
2,4,1572.791893913726,1,5210,5210
2,4,1572.8687152158534,1,5211,5211
2,4,1573.065269116093,1,5212,5212
1,4,1573.4635134022894,-1,5213,5213
2,4,1573.9850041195984,0,5214,5214
2,4,1573.9864324518312,0,5215,5215
2,4,1573.9944781332802,0,5216,5216
2,4,1574.6389265959108,0,5217,5217
1,4,1574.8602713525788,-1,5218,5218
1,4,1574.9651923553927,-1,5219,5219
1,4,1575.1285162278866,-1,5220,5220
1,3,1576.0622906601825,-1,5221,5221
2,3,1576.2734905169743,-1,5222,5222
2,4,1576.3296733621607,1,5223,5223
2,4,1576.3522000164405,1,5224,5224
2,4,1576.4101326097425,1,5225,5225
2,4,1576.5439827844975,1,5226,5226
2,4,1576.870964321255,0,5227,5227
1,4,1577.8507291860874,-1,5228,5228
2,4,1577.8954926469828,0,5229,5229
2,4,1577.9392436373118,0,5230,5230
2,4,1577.9810430622888,0,5231,5231
2,4,1578.2866263779392,0,5232,5232
1,4,1578.442017674394,-1,5233,5233
2,4,1578.6659079590463,0,5234,5234
2,4,1579.4301751500411,0,5235,5235
2,4,1580.6743374245675,0,5236,5236
1,3,1581.3042164104502,-1,5237,5237
1,3,1581.8485987452693,-1,5238,5238
2,3,1581.8807165454118,-1,5239,5239
2,3,1581.9411024038654,-1,5240,5240
2,4,1581.9598079956472,1,5241,5241
2,4,1582.014163614649,1,5242,5242
2,4,1582.0393475783242,0,5243,5243
2,4,1582.0594811117383,0,5244,5244
2,4,1582.0625461651553,1,5245,5245
2,4,1582.2081717242743,1,5246,5246
1,4,1582.5758643954414,-1,5247,5247
1,4,1583.0922293321994,-1,5248,5248
2,4,1583.2900859241258,0,5249,5249
2,4,1584.3591128087114,0,5250,5250
1,3,1585.3096085208958,-1,5251,5251
2,3,1585.3386940688422,-1,5252,5252
1,3,1585.5491773733286,-1,5253,5253
2,3,1585.558043717614,-1,5254,5254
2,4,1585.7022283847266,0,5255,5255
1,4,1585.7337684062038,-1,5256,5256
2,4,1587.497651694717,0,5257,5257
2,4,1588.1520947959746,0,5258,5258
1,3,1588.329035510443,-1,5259,5259
2,4,1588.5886414340396,0,5260,5260
1,3,1589.284996683529,-1,5261,5261
1,3,1589.3702955968856,-1,5262,5262
2,4,1589.5710435801432,0,5263,5263
2,3,1589.6108924211235,-1,5264,5264
2,4,1589.621360954547,1,5265,5265
2,4,1589.6501206345,0,5266,5266
2,4,1589.7404071225405,1,5267,5267
2,4,1589.9377765959339,0,5268,5268
1,3,1590.0265422221166,-1,5269,5269
2,3,1590.076976628172,-1,5270,5270
2,4,1590.1025332210775,1,5271,5271
2,4,1590.6004243126831,0,5272,5272
1,4,1590.9715724329574,-1,5273,5273
1,4,1591.3863263440403,-1,5274,5274
1,3,1592.010468065613,-1,5275,5275
1,3,1592.3027712337234,-1,5276,5276
1,4,1592.7235732139716,-1,5277,5277
1,4,1594.0870276834453,-1,5278,5278
1,4,1594.7871394797755,-1,5279,5279
2,4,1595.595531245058,0,5280,5280
1,3,1595.6814402214109,-1,5281,5281
2,3,1595.6965272652726,-1,5282,5282
2,4,1595.7060523134544,1,5283,5283
2,3,1595.7132049098911,-1,5284,5284
2,4,1595.7431732544703,1,5285,5285
2,3,1595.7432135628399,-1,5286,5286
2,4,1595.7685370348677,1,5287,5287
2,4,1595.7693414732653,0,5288,5288
2,3,1595.7781291390484,-1,5289,5289
2,4,1595.7846452164172,1,5290,5290
2,4,1595.7907730455865,1,5291,5291
2,4,1595.8038890300984,1,5292,5292
2,4,1595.8242652150568,1,5293,5293
1,3,1595.8510947353677,-1,5294,5294
2,4,1595.8753444109107,1,5295,5295
2,4,1595.9320477900005,1,5296,5296
2,4,1595.986854532857,1,5297,5297
2,4,1596.003179445662,1,5298,5298
2,4,1596.0786661523346,1,5299,5299
2,4,1596.8632248537244,0,5300,5300
2,4,1597.1316385388884,0,5301,5301
2,4,1597.2685167150196,0,5302,5302
1,4,1598.0369379347117,-1,5303,5303
1,4,1598.1276365456708,-1,5304,5304
2,4,1598.3496926539824,0,5305,5305
2,4,1598.7419475896604,0,5306,5306
1,3,1599.1304397606891,-1,5307,5307
2,3,1599.1423769683006,-1,5308,5308
2,4,1599.155908023389,1,5309,5309
2,3,1599.3303302300721,-1,5310,5310
2,4,1599.3620742541852,1,5311,5311
2,4,1599.3833225399649,1,5312,5312
2,4,1599.3897570174556,1,5313,5313
2,4,1599.4255349246691,1,5314,5314
2,4,1599.463505605582,1,5315,5315
1,3,1599.8058041935194,-1,5316,5316
2,3,1599.8678575550923,-1,5317,5317
2,4,1599.8863559973097,1,5318,5318
2,4,1599.918448866712,1,5319,5319
2,3,1599.968586273381,-1,5320,5320
2,4,1600.020216172531,1,5321,5321
2,4,1600.0311034733497,0,5322,5322
2,3,1600.1551257674416,-1,5323,5323
2,4,1600.2117224384542,1,5324,5324
2,4,1600.8447242479388,0,5325,5325
2,4,1601.402987365337,0,5326,5326
2,4,1601.7009556292487,0,5327,5327
2,4,1602.140815817591,0,5328,5328
1,4,1602.2572342227365,-1,5329,5329
1,4,1602.273355213647,-1,5330,5330
1,3,1603.0515680913893,-1,5331,5331
1,3,1603.7383643421954,-1,5332,5332
2,3,1603.7664080634206,-1,5333,5333
2,4,1603.784675883706,1,5334,5334
2,4,1603.7934982250065,1,5335,5335
2,4,1604.1066383864186,1,5336,5336
2,4,1604.4167565875352,0,5337,5337
1,4,1604.9272838193508,-1,5338,5338
1,3,1605.8186676862542,-1,5339,5339
1,4,1606.9808494099661,-1,5340,5340
2,4,1607.0262243657226,0,5341,5341
1,4,1607.3305388489034,-1,5342,5342
1,3,1607.8328758421299,-1,5343,5343
2,4,1608.3457037362148,0,5344,5344
2,4,1608.6931570923896,0,5345,5345
2,4,1609.0540530953972,0,5346,5346
2,4,1610.3417860927789,0,5347,5347
2,4,1610.6098832803752,0,5348,5348
2,4,1610.8565408768338,0,5349,5349
2,4,1611.1753658650825,0,5350,5350
1,3,1611.3775627107473,-1,5351,5351
2,4,1611.5471148509157,0,5352,5352
1,4,1611.7334949689161,-1,5353,5353
1,3,1611.8842471281216,-1,5354,5354
1,3,1612.0582928446618,-1,5355,5355
2,3,1612.071057536371,-1,5356,5356
2,4,1612.1138801876489,1,5357,5357
2,4,1612.273907867647,1,5358,5358
2,4,1612.2922002007558,1,5359,5359
1,4,1612.3027657002815,-1,5360,5360
2,4,1612.308971424027,1,5361,5361
2,4,1612.3841907688393,1,5362,5362
2,4,1612.873358699917,0,5363,5363
1,4,1613.7318841211109,-1,5364,5364
2,4,1614.8952204986301,0,5365,5365
2,4,1615.3379167265948,0,5366,5366
2,4,1615.4755779258628,0,5367,5367
1,3,1616.8864266677472,-1,5368,5368
2,4,1617.352399563532,0,5369,5369
1,3,1618.5453657830103,-1,5370,5370
2,4,1618.7011269498428,0,5371,5371
2,4,1619.1084857911555,0,5372,5372
1,4,1619.3941027216865,-1,5373,5373
1,3,1619.477035179699,-1,5374,5374
2,4,1619.4880937750793,0,5375,5375
2,3,1619.5800149589002,-1,5376,5376
2,4,1619.7914345914282,1,5377,5377
1,3,1620.6604213020792,-1,5378,5378
2,3,1620.6821172023417,-1,5379,5379
2,3,1620.7001923934688,-1,5380,5380
2,4,1620.7188520511115,1,5381,5381
2,4,1620.7561640207807,1,5382,5382
1,3,1621.3196692495553,-1,5383,5383
1,3,1621.5056426832014,-1,5384,5384
2,4,1621.9286088120841,0,5385,5385
2,4,1623.8709617206086,0,5386,5386
2,4,1624.5901686597244,0,5387,5387
2,4,1624.6309138118713,0,5388,5388
2,4,1625.0472751337586,0,5389,5389
2,4,1625.074506482304,0,5390,5390
2,4,1626.4185602548814,0,5391,5391
2,4,1626.4250413109091,0,5392,5392
1,3,1626.883861509968,-1,5393,5393
2,3,1626.8950056591339,-1,5394,5394
2,4,1626.9149537661156,1,5395,5395
2,4,1626.917899229782,1,5396,5396
2,4,1626.9472144022754,1,5397,5397
1,3,1627.040995779958,-1,5398,5398
2,3,1627.0793423036223,-1,5399,5399
2,3,1627.1127679585845,-1,5400,5400
2,4,1627.116410914121,1,5401,5401
2,4,1627.1313505342239,1,5402,5402
1,3,1627.1660954199644,-1,5403,5403
2,3,1627.1707868859926,-1,5404,5404
2,4,1627.1760716134625,1,5405,5405
2,4,1627.1831214446552,1,5406,5406
2,4,1627.1935740081033,1,5407,5407
2,4,1627.201628521735,1,5408,5408
2,4,1627.2034271701825,1,5409,5409
2,4,1627.264449635531,1,5410,5410
2,3,1627.315906604215,-1,5411,5411
2,3,1627.3332900145815,-1,5412,5412
2,4,1627.347875185313,1,5413,5413
2,4,1627.3534422161936,1,5414,5414
2,4,1627.3563090884447,1,5415,5415
2,4,1627.3696169703487,1,5416,5416
2,4,1627.378836055547,1,5417,5417
2,4,1627.3851438633917,1,5418,5418
2,4,1627.3975370573266,1,5419,5419
2,4,1627.4088520135563,1,5420,5420
2,3,1627.4272878335048,-1,5421,5421
2,4,1627.4381578069517,1,5422,5422
2,4,1627.469523858991,1,5423,5423
2,3,1627.5267134119163,-1,5424,5424
2,4,1627.5502344191482,1,5425,5425
2,4,1627.5537881658272,1,5426,5426
2,4,1627.5649624227,1,5427,5427
2,4,1627.7668100285912,1,5428,5428
2,4,1628.132426993304,0,5429,5429
2,4,1631.0352955955138,0,5430,5430
1,4,1631.2266183187267,-1,5431,5431
1,3,1631.3800504158394,-1,5432,5432
2,3,1631.4338350632947,-1,5433,5433
2,4,1631.5045081814603,1,5434,5434
2,4,1631.5240314149253,1,5435,5435
1,3,1631.559436575996,-1,5436,5436
2,3,1631.582010889308,-1,5437,5437
2,4,1631.962529864749,1,5438,5438
2,4,1631.972149289279,1,5439,5439
1,4,1632.2614175375472,-1,5440,5440
2,4,1632.5241075584083,0,5441,5441
2,4,1633.5343904001531,0,5442,5442
1,3,1634.3176812884506,-1,5443,5443
2,3,1634.3503716843902,-1,5444,5444
2,3,1634.3533304018588,-1,5445,5445
2,4,1634.454422665615,1,5446,5446
1,3,1634.4832323008397,-1,5447,5447
2,3,1634.5421422603301,-1,5448,5448
2,4,1634.5948301822903,1,5449,5449
2,4,1634.6144022149763,1,5450,5450
2,4,1634.6774281302041,1,5451,5451
2,4,1634.7853655900822,1,5452,5452
1,4,1634.794337458575,-1,5453,5453
1,3,1635.1319696129644,-1,5454,5454
2,4,1636.0556475625094,0,5455,5455
2,4,1636.1133832379962,0,5456,5456
1,4,1636.2883514918767,-1,5457,5457
2,4,1636.3191661341477,0,5458,5458
2,4,1636.5171078944395,0,5459,5459
2,4,1638.1063927582877,0,5460,5460
1,4,1638.5573512514127,-1,5461,5461
2,4,1639.5575089818446,0,5462,5462
1,4,1640.208733781456,-1,5463,5463
2,4,1642.0136219475066,0,5464,5464
1,4,1642.1151050544952,-1,5465,5465
1,4,1642.543737049436,-1,5466,5466
1,3,1643.0459519053989,-1,5467,5467
2,4,1643.3348759569317,0,5468,5468
2,3,1643.3480448314808,-1,5469,5469
2,4,1643.3978240326026,1,5470,5470
2,4,1643.4484754946582,1,5471,5471
2,4,1643.4831162259218,1,5472,5472
2,4,1643.5180004379943,1,5473,5473
1,4,1644.0403288413786,-1,5474,5474
2,4,1644.155112537292,0,5475,5475
2,4,1644.3867986313844,0,5476,5476
2,4,1644.4216516350914,0,5477,5477
1,4,1644.6076468503136,-1,5478,5478
1,3,1644.7926788657517,-1,5479,5479
2,3,1644.8552120217937,-1,5480,5480
2,4,1645.2012433781206,0,5481,5481
2,4,1645.9550642833703,0,5482,5482
2,4,1646.0006134930838,0,5483,5483
1,3,1646.7492803162818,-1,5484,5484
2,4,1647.3445991651988,0,5485,5485
2,4,1648.1733098223315,0,5486,5486
1,4,1648.3473152916692,-1,5487,5487
1,4,1648.5222708759877,-1,5488,5488
2,4,1648.6633708973288,0,5489,5489
2,4,1649.2749896099592,0,5490,5490
2,4,1650.2225196203708,0,5491,5491
1,3,1650.641780624831,-1,5492,5492
2,3,1650.658812735265,-1,5493,5493
2,3,1650.667164377329,-1,5494,5494
2,4,1650.6912271625117,1,5495,5495
2,4,1650.7059982694468,1,5496,5496
2,4,1650.7310166087143,1,5497,5497
2,3,1650.746952286982,-1,5498,5498
