u,i,ts,label,idx,e_idx
2,3,811.3691287278916,-1,1751,1751
2,3,811.378571988831,-1,1752,1752
2,3,811.5122744198023,-1,1753,1753
2,4,811.594437266295,1,1754,1754
1,3,812.3723636541005,-1,1755,1755
2,3,812.4133254877918,-1,1756,1756
2,3,812.5331504860636,-1,1757,1757
2,4,812.5765117262644,1,1758,1758
1,4,815.1140357673028,-1,1759,1759
1,4,815.3538748910923,-1,1760,1760
1,3,816.4270380950325,-1,1761,1761
1,4,817.9705983957318,-1,1762,1762
2,4,819.6986929951756,0,1763,1763
1,4,820.0613712671243,-1,1764,1764
1,3,820.180251861424,-1,1765,1765
2,4,820.9387720149762,0,1766,1766
2,4,822.7164537527475,0,1767,1767
1,4,823.1282697791195,-1,1768,1768
1,4,823.4342576582401,-1,1769,1769
1,4,824.3760899476247,-1,1770,1770
1,4,827.9279543107524,-1,1771,1771
1,4,828.4364226031092,-1,1772,1772
1,4,828.7942310522245,-1,1773,1773
1,3,829.1233584876825,-1,1774,1774
1,3,829.2420427468408,-1,1775,1775
1,3,829.7256519428121,-1,1776,1776
2,3,829.8249387448819,-1,1777,1777
2,4,830.7717374973005,0,1778,1778
1,4,830.9151881613686,-1,1779,1779
1,3,831.3474978547091,-1,1780,1780
1,4,833.6943265184802,-1,1781,1781
1,4,834.0741825932812,-1,1782,1782
1,3,834.8901253475736,-1,1783,1783
2,4,836.3528450671207,0,1784,1784
2,4,838.1475752683127,0,1785,1785
1,3,838.2809550993132,-1,1786,1786
2,3,838.2871704038689,-1,1787,1787
2,4,838.3129077083033,1,1788,1788
2,3,838.3773746272894,-1,1789,1789
2,4,838.4044566083552,1,1790,1790
1,4,838.5373483009251,-1,1791,1791
1,4,839.5324685735405,-1,1792,1792
1,4,839.680500305465,-1,1793,1793
1,4,839.963251297173,-1,1794,1794
1,4,840.4320466657224,-1,1795,1795
1,4,840.4415959863334,-1,1796,1796
2,4,841.97969275376,0,1797,1797
1,4,842.7305502448228,-1,1798,1798
1,3,842.7337594819462,-1,1799,1799
1,3,843.0803440984364,-1,1800,1800
1,3,844.6765810609197,-1,1801,1801
2,3,844.7009981843966,-1,1802,1802
2,4,844.7120356519458,0,1803,1803
2,4,844.7217774484004,1,1804,1804
1,4,845.0840827846478,-1,1805,1805
1,3,845.2254931784987,-1,1806,1806
2,3,845.2350273198248,-1,1807,1807
2,4,845.2750062420725,1,1808,1808
2,3,845.2792228215212,-1,1809,1809
2,4,845.2849372626,1,1810,1810
1,3,845.6782545847251,-1,1811,1811
2,3,845.7396725374267,-1,1812,1812
2,4,845.844326426775,1,1813,1813
2,3,845.8862961618764,-1,1814,1814
2,4,846.0401988972282,1,1815,1815
2,4,846.046220044171,0,1816,1816
1,4,846.2366391689758,-1,1817,1817
1,4,846.5803667332483,-1,1818,1818
2,4,847.7946591617866,0,1819,1819
1,3,847.9324068050487,-1,1820,1820
1,3,848.6765188189847,-1,1821,1821
2,3,848.7280520324732,-1,1822,1822
2,4,848.7492335744176,1,1823,1823
2,4,850.2172288830108,0,1824,1824
1,3,850.8549032342382,-1,1825,1825
1,3,850.8670964314939,-1,1826,1826
2,3,850.9893328929616,-1,1827,1827
2,3,851.0277649753097,-1,1828,1828
2,4,851.0362183435295,1,1829,1829
2,4,851.0578561732082,1,1830,1830
1,4,852.1584292966226,-1,1831,1831
2,4,852.3341987969434,0,1832,1832
1,4,853.4109529372184,-1,1833,1833
1,3,854.7819405786145,-1,1834,1834
2,3,854.8028904507241,-1,1835,1835
2,4,854.8855673464002,1,1836,1836
1,3,855.0153971801486,-1,1837,1837
2,3,855.4552958434185,-1,1838,1838
2,4,855.5330886269502,1,1839,1839
1,3,855.625262508351,-1,1840,1840
2,3,855.7202326175368,-1,1841,1841
2,4,855.7215219998425,1,1842,1842
1,3,855.8276171223969,-1,1843,1843
2,3,855.8443901702217,-1,1844,1844
2,4,855.877879669081,1,1845,1845
1,4,855.9139239352488,-1,1846,1846
1,4,856.4696036621077,-1,1847,1847
1,4,856.5832813455688,-1,1848,1848
1,3,856.7126503374727,-1,1849,1849
1,3,856.8895909153698,-1,1850,1850
2,4,857.4974915620783,0,1851,1851
1,4,857.5620753281588,-1,1852,1852
1,4,858.1882813480394,-1,1853,1853
1,3,859.7711705554354,-1,1854,1854
1,3,860.2254931284352,-1,1855,1855
2,4,860.5607691337434,0,1856,1856
2,4,863.3524731044039,0,1857,1857
1,4,866.2361194332573,-1,1858,1858
2,4,866.8195521401796,0,1859,1859
1,3,867.5361605685484,-1,1860,1860
2,3,867.5424217929137,-1,1861,1861
2,4,867.6342773109913,1,1862,1862
2,3,867.6472827278324,-1,1863,1863
2,4,867.6970321713313,1,1864,1864
2,3,867.8256692662899,-1,1865,1865
2,4,867.8267888686441,1,1866,1866
2,3,867.8293188101235,-1,1867,1867
2,4,867.8670060834125,1,1868,1868
1,3,867.8764295041635,-1,1869,1869
1,3,868.712496367726,-1,1870,1870
2,3,868.7519777643234,-1,1871,1871
2,3,868.7798128661831,-1,1872,1872
2,4,868.7852408532932,1,1873,1873
2,4,868.7901324128193,1,1874,1874
1,4,868.8648725113917,-1,1875,1875
2,4,870.2719162173825,0,1876,1876
1,4,874.1054643423904,-1,1877,1877
1,3,874.7413270005131,-1,1878,1878
2,3,874.85792114806,-1,1879,1879
2,4,874.8696055818718,1,1880,1880
2,4,876.8173554247938,0,1881,1881
1,3,876.8627881896921,-1,1882,1882
2,3,876.8878127893787,-1,1883,1883
2,3,877.0099495216086,-1,1884,1884
2,4,877.052107595229,1,1885,1885
2,4,877.33661175561,0,1886,1886
1,4,878.5018758243244,-1,1887,1887
1,4,879.2553275811421,-1,1888,1888
1,3,879.5693798802799,-1,1889,1889
1,3,879.6405465635283,-1,1890,1890
2,3,879.7145542776826,-1,1891,1891
2,4,879.8880367285898,1,1892,1892
1,3,879.9094509812975,-1,1893,1893
2,3,880.1121700584804,-1,1894,1894
2,3,880.4603728234312,-1,1895,1895
2,4,880.7172820506137,1,1896,1896
1,4,880.7310871931759,-1,1897,1897
1,4,881.7256778155516,-1,1898,1898
2,4,882.8277598137468,0,1899,1899
1,4,884.9026376282515,-1,1900,1900
2,4,885.6730134513315,0,1901,1901
2,4,887.2413017773966,0,1902,1902
1,4,888.888849848559,-1,1903,1903
1,3,888.9713466072941,-1,1904,1904
2,3,889.0867533611399,-1,1905,1905
2,4,889.1233457984861,1,1906,1906
2,4,889.3275010981345,0,1907,1907
1,4,889.7147078845941,-1,1908,1908
1,3,890.2729047321275,-1,1909,1909
2,3,890.3253254893638,-1,1910,1910
2,4,890.4011304089032,1,1911,1911
2,4,892.8201815064829,0,1912,1912
2,4,893.1408487178917,0,1913,1913
1,3,893.3007712031656,-1,1914,1914
2,3,893.3800298952885,-1,1915,1915
2,4,893.390362268153,1,1916,1916
2,4,893.4150082676512,0,1917,1917
1,4,893.487414279767,-1,1918,1918
1,3,895.3810012050543,-1,1919,1919
1,3,896.1125901630829,-1,1920,1920
1,4,896.1446837003261,-1,1921,1921
1,4,896.2036262694689,-1,1922,1922
1,4,896.643214316059,-1,1923,1923
1,4,896.7617024373809,-1,1924,1924
2,4,897.586434675521,0,1925,1925
1,3,899.0182647244645,-1,1926,1926
2,3,899.024924937677,-1,1927,1927
2,4,899.0311330698557,1,1928,1928
1,3,900.1356831616528,-1,1929,1929
2,3,900.1636022050936,-1,1930,1930
2,4,900.1739202342665,1,1931,1931
2,4,900.8419715662644,0,1932,1932
1,3,901.4356183288373,-1,1933,1933
2,3,901.6023639275381,-1,1934,1934
2,4,901.6117007764158,1,1935,1935
2,3,901.6481171085313,-1,1936,1936
1,4,902.1276552947056,-1,1937,1937
1,3,903.3644584532018,-1,1938,1938
2,3,903.5103884619596,-1,1939,1939
1,4,903.5245746874491,-1,1940,1940
2,4,904.4979582839389,0,1941,1941
1,4,904.7870944511056,-1,1942,1942
2,4,907.2655475272062,0,1943,1943
1,3,908.6867205876871,-1,1944,1944
2,4,908.7059203551045,0,1945,1945
2,3,908.7179975622839,-1,1946,1946
2,4,908.7194393482126,1,1947,1947
2,3,908.7227122501066,-1,1948,1948
2,4,908.7716721162207,1,1949,1949
1,4,909.6038331950758,-1,1950,1950
2,4,910.1812597500433,0,1951,1951
1,3,910.7736584403061,-1,1952,1952
2,4,910.9512880728275,0,1953,1953
1,3,910.9710389583754,-1,1954,1954
2,3,911.0230561345676,-1,1955,1955
2,4,911.0521898546459,1,1956,1956
1,4,912.3648968618332,-1,1957,1957
1,3,912.5856806452116,-1,1958,1958
2,3,912.7069720089876,-1,1959,1959
2,4,912.7461219933043,0,1960,1960
1,3,913.5584293742435,-1,1961,1961
2,3,913.6155302148791,-1,1962,1962
2,4,913.6159440701579,1,1963,1963
2,3,913.7309852328403,-1,1964,1964
2,4,913.7648873275734,1,1965,1965
1,3,914.841547928815,-1,1966,1966
1,4,915.8393805255188,-1,1967,1967
2,4,916.5207184125509,0,1968,1968
1,3,916.9284815149462,-1,1969,1969
1,3,917.2099001966587,-1,1970,1970
2,3,917.2963189888097,-1,1971,1971
2,4,917.3272488855334,1,1972,1972
2,4,918.3088858753539,0,1973,1973
1,4,919.4061681580259,-1,1974,1974
2,4,920.7212338228385,0,1975,1975
1,3,921.0673699654632,-1,1976,1976
1,3,921.5268892664093,-1,1977,1977
2,3,921.5746610607542,-1,1978,1978
2,4,921.5905169081591,1,1979,1979
2,3,921.6439966585887,-1,1980,1980
2,4,922.0090956889284,0,1981,1981
1,4,923.4539400846446,-1,1982,1982
1,3,923.5169243691032,-1,1983,1983
2,3,923.6463264974699,-1,1984,1984
2,4,923.6650773997701,1,1985,1985
2,3,923.8530271584214,-1,1986,1986
2,4,923.873393979979,1,1987,1987
1,4,924.5887094676507,-1,1988,1988
1,3,925.5284346928611,-1,1989,1989
2,3,925.6090994983214,-1,1990,1990
2,4,925.6131475190563,1,1991,1991
1,4,926.3621478407732,-1,1992,1992
1,3,927.2585726106367,-1,1993,1993
1,4,927.4080683380731,-1,1994,1994
1,4,927.7868535592468,-1,1995,1995
2,4,928.2284511879601,0,1996,1996
2,4,928.4148446269089,0,1997,1997
1,4,928.9579197578552,-1,1998,1998
1,3,928.9696891618271,-1,1999,1999
2,3,928.9879738527707,-1,2000,2000
1,3,929.000278185361,-1,2001,2001
2,3,929.0240321802819,-1,2002,2002
2,4,929.0354586770654,1,2003,2003
1,4,929.5459121529623,-1,2004,2004
2,4,929.822892447772,0,2005,2005
1,3,932.2838624833755,-1,2006,2006
2,3,932.3157075721429,-1,2007,2007
2,3,932.3338308144338,-1,2008,2008
2,3,932.3613939060986,-1,2009,2009
2,4,932.387733546343,1,2010,2010
2,4,932.3926507496277,1,2011,2011
1,4,932.5684215716873,-1,2012,2012
1,3,932.5791537152342,-1,2013,2013
1,4,932.6259398872205,-1,2014,2014
1,3,932.6356652692625,-1,2015,2015
2,4,933.3994328150936,0,2016,2016
1,4,934.7487901936244,-1,2017,2017
2,4,935.1625285888927,0,2018,2018
1,3,936.2651316371696,-1,2019,2019
2,4,936.7237755587004,0,2020,2020
1,4,937.2718539167164,-1,2021,2021
1,4,937.2814012948539,-1,2022,2022
1,3,937.3169287209286,-1,2023,2023
1,3,938.1141194194817,-1,2024,2024
1,3,938.2172336106826,-1,2025,2025
1,3,938.2779101062507,-1,2026,2026
2,3,938.5678010362894,-1,2027,2027
2,4,939.9633762142228,0,2028,2028
1,3,940.1553546011415,-1,2029,2029
2,3,940.2678363833979,-1,2030,2030
2,4,940.2851414571769,1,2031,2031
2,4,940.7070098813808,0,2032,2032
2,4,941.6431692155242,0,2033,2033
2,4,943.7202865099974,0,2034,2034
1,4,945.6511056175802,-1,2035,2035
2,4,945.8354300666797,0,2036,2036
1,3,946.6364418446238,-1,2037,2037
2,3,946.66585598666,-1,2038,2038
2,4,946.6841942635664,1,2039,2039
2,3,946.7388141214051,-1,2040,2040
2,4,946.7689239048681,1,2041,2041
2,4,947.7814332470891,0,2042,2042
1,3,948.3394983756554,-1,2043,2043
1,4,949.494758119947,-1,2044,2044
1,3,950.0970607643379,-1,2045,2045
2,3,950.1297268123344,-1,2046,2046
2,4,950.1516555656631,1,2047,2047
1,4,952.7721444504027,-1,2048,2048
1,3,953.6638709181627,-1,2049,2049
1,4,953.9019536204124,-1,2050,2050
1,4,954.6046792061314,-1,2051,2051
1,3,954.645358761479,-1,2052,2052
1,4,955.913965681993,-1,2053,2053
2,4,956.8976715240452,0,2054,2054
2,4,957.1808258387274,0,2055,2055
1,4,957.4878045105482,-1,2056,2056
2,4,958.670943672879,0,2057,2057
1,4,959.1696302240802,-1,2058,2058
1,4,960.0396088207785,-1,2059,2059
1,4,960.4119866535077,-1,2060,2060
1,4,962.7983071653492,-1,2061,2061
2,4,963.0283710865385,0,2062,2062
1,3,963.1378068722814,-1,2063,2063
1,3,963.5908570178664,-1,2064,2064
2,3,963.6109213981136,-1,2065,2065
2,4,963.6220537461803,1,2066,2066
2,4,963.8179676284199,0,2067,2067
1,3,964.0906539424906,-1,2068,2068
1,3,964.4989598473778,-1,2069,2069
2,3,964.8972098240798,-1,2070,2070
2,4,964.9031421983631,1,2071,2071
1,3,965.0034171606626,-1,2072,2072
2,3,965.0231084710315,-1,2073,2073
1,3,965.3454931650666,-1,2074,2074
1,3,965.8485685257731,-1,2075,2075
2,3,966.0937143737139,-1,2076,2076
2,4,966.1117342227219,1,2077,2077
1,4,966.1384457790131,-1,2078,2078
1,3,966.365498368142,-1,2079,2079
1,4,967.0513707267468,-1,2080,2080
1,4,967.6444591399895,-1,2081,2081
2,4,967.7915701399313,0,2082,2082
2,4,967.8358142000532,0,2083,2083
1,4,968.7959360639752,-1,2084,2084
2,4,969.5044980450062,0,2085,2085
2,4,970.5376984936416,0,2086,2086
1,4,970.7514608806438,-1,2087,2087
1,4,974.4325811297185,-1,2088,2088
1,3,974.4825858924625,-1,2089,2089
2,3,974.5502134033036,-1,2090,2090
2,4,974.5512035664842,1,2091,2091
1,4,974.714793883496,-1,2092,2092
2,4,975.1269285147648,0,2093,2093
2,4,976.0469120978488,0,2094,2094
1,4,976.0560281154092,-1,2095,2095
1,3,976.9778587891204,-1,2096,2096
1,3,977.9238841808317,-1,2097,2097
2,3,978.0564198138937,-1,2098,2098
2,4,978.0671573547263,1,2099,2099
2,4,978.328398751383,0,2100,2100
2,4,978.7482916055584,0,2101,2101
1,3,980.6077213034229,-1,2102,2102
2,3,980.6527660260627,-1,2103,2103
2,4,980.6721887182003,1,2104,2104
2,3,980.7649703041599,-1,2105,2105
2,3,980.7885494002181,-1,2106,2106
2,4,980.8346247825731,1,2107,2107
1,3,981.1527856487616,-1,2108,2108
2,4,982.8375204391922,0,2109,2109
1,3,982.8901806137992,-1,2110,2110
2,4,982.9371726938529,0,2111,2111
2,4,982.9815200378654,0,2112,2112
2,4,984.3973224791206,0,2113,2113
1,3,984.7563257618427,-1,2114,2114
2,4,985.1711946097493,0,2115,2115
1,4,985.2423794494094,-1,2116,2116
1,3,985.451232061229,-1,2117,2117
2,3,985.4701100434597,-1,2118,2118
1,3,985.5085832925981,-1,2119,2119
2,3,985.5164015017168,-1,2120,2120
2,3,985.5412172295978,-1,2121,2121
2,4,985.5434780668185,1,2122,2122
1,4,985.5786721578739,-1,2123,2123
2,4,985.6086078014508,1,2124,2124
1,3,986.5674864046126,-1,2125,2125
2,4,987.1337277111795,0,2126,2126
1,4,987.1689161901982,-1,2127,2127
2,4,988.2017580694121,0,2128,2128
1,3,988.3063017717403,-1,2129,2129
2,3,988.3815228840879,-1,2130,2130
2,4,988.4783800553375,1,2131,2131
2,3,988.5400618943838,-1,2132,2132
2,4,988.5419923067906,1,2133,2133
1,3,991.1867225866434,-1,2134,2134
1,3,991.1904178047939,-1,2135,2135
1,4,991.3142457809496,-1,2136,2136
1,4,991.891860618427,-1,2137,2137
1,4,993.3584773179895,-1,2138,2138
1,4,993.930022338264,-1,2139,2139
1,4,995.0324937670005,-1,2140,2140
2,4,997.8878350571356,0,2141,2141
1,4,999.024087402406,-1,2142,2142
1,3,999.1125538659531,-1,2143,2143
1,3,999.640243881065,-1,2144,2144
2,3,999.7776718788612,-1,2145,2145
2,4,999.7988765633368,1,2146,2146
2,3,999.8097867605969,-1,2147,2147
2,4,999.9185352142505,1,2148,2148
1,4,1000.0531743581217,-1,2149,2149
1,4,1000.1222304795045,-1,2150,2150
1,3,1001.4031684737934,-1,2151,2151
1,4,1002.272021741903,-1,2152,2152
1,3,1002.4006605782663,-1,2153,2153
2,3,1002.6592266703559,-1,2154,2154
2,4,1002.7108718556655,1,2155,2155
1,4,1002.724317275165,-1,2156,2156
2,4,1002.9620755805822,0,2157,2157
2,4,1003.1884201158681,0,2158,2158
1,4,1003.260710591073,-1,2159,2159
2,4,1004.170077845962,0,2160,2160
1,3,1005.6870476044321,-1,2161,2161
2,3,1005.7639032032137,-1,2162,2162
2,3,1005.8060015990284,-1,2163,2163
2,4,1005.8132358604694,1,2164,2164
2,4,1007.1455539407498,0,2165,2165
2,4,1007.2514650958651,0,2166,2166
1,4,1008.3923662145703,-1,2167,2167
1,3,1008.6783163662878,-1,2168,2168
1,3,1010.0280628830793,-1,2169,2169
2,4,1010.2861056892945,0,2170,2170
2,4,1010.4316513530363,0,2171,2171
1,4,1010.5115209902137,-1,2172,2172
1,3,1011.215165837712,-1,2173,2173
1,4,1012.8024218047851,-1,2174,2174
1,3,1013.3426606845743,-1,2175,2175
1,4,1015.2953941144686,-1,2176,2176
1,4,1016.0563361430593,-1,2177,2177
1,4,1019.7510713516089,-1,2178,2178
1,3,1020.3190057762394,-1,2179,2179
1,3,1020.3354932697193,-1,2180,2180
1,4,1021.5074358647729,-1,2181,2181
1,4,1024.9356120394839,-1,2182,2182
1,3,1025.522067727374,-1,2183,2183
2,3,1025.52800917721,-1,2184,2184
2,4,1025.5495286565917,1,2185,2185
1,3,1025.8698581790516,-1,2186,2186
2,3,1025.9167512643078,-1,2187,2187
2,4,1025.9189519857723,1,2188,2188
2,3,1026.0134651339818,-1,2189,2189
2,4,1026.013589268866,1,2190,2190
2,3,1026.1647556283963,-1,2191,2191
2,4,1026.1968539833588,1,2192,2192
1,3,1026.625936615788,-1,2193,2193
1,3,1027.457001886453,-1,2194,2194
1,4,1027.5161805515852,-1,2195,2195
1,4,1027.6351819959314,-1,2196,2196
2,4,1027.6778710148606,0,2197,2197
1,3,1027.8350723522376,-1,2198,2198
1,3,1028.900004019247,-1,2199,2199
2,3,1028.9516519081747,-1,2200,2200
2,4,1028.9524206159645,1,2201,2201
2,3,1028.9578203822045,-1,2202,2202
2,4,1028.9917506930237,1,2203,2203
2,4,1031.0548572826128,0,2204,2204
1,4,1031.2539423852431,-1,2205,2205
1,4,1031.4494429090948,-1,2206,2206
1,4,1031.4660726125348,-1,2207,2207
2,4,1031.9996201927884,0,2208,2208
1,3,1034.563451394808,-1,2209,2209
2,3,1034.6737940720723,-1,2210,2210
1,3,1034.7349749448524,-1,2211,2211
2,4,1034.736671977764,1,2212,2212
2,3,1034.7688491412425,-1,2213,2213
2,4,1034.8755750383568,1,2214,2214
2,4,1035.007783131563,0,2215,2215
1,3,1035.0199262994083,-1,2216,2216
2,3,1035.1457834190799,-1,2217,2217
2,4,1035.159991741334,1,2218,2218
2,3,1035.380243074291,-1,2219,2219
2,4,1035.5122596064696,1,2220,2220
1,4,1038.8359885386296,-1,2221,2221
2,4,1039.435388942703,0,2222,2222
1,3,1039.7581321483135,-1,2223,2223
1,3,1040.1806162267312,-1,2224,2224
2,3,1040.2490617681358,-1,2225,2225
2,4,1040.5872250409416,1,2226,2226
2,4,1041.1223767792608,0,2227,2227
1,4,1041.7725173554443,-1,2228,2228
1,3,1042.5847995361128,-1,2229,2229
2,4,1042.698959170412,0,2230,2230
2,4,1043.8273381037711,0,2231,2231
1,3,1044.131881481656,-1,2232,2232
2,3,1044.147063974223,-1,2233,2233
2,3,1044.224630911962,-1,2234,2234
2,4,1044.2484194189467,1,2235,2235
1,3,1044.7349433774602,-1,2236,2236
2,3,1044.7364562298355,-1,2237,2237
2,4,1044.7450142612488,1,2238,2238
2,3,1044.9062241585962,-1,2239,2239
2,4,1044.9465070333413,1,2240,2240
1,3,1045.6023800766143,-1,2241,2241
2,3,1045.7171752904717,-1,2242,2242
2,4,1045.7227940470593,1,2243,2243
1,4,1045.8771444872032,-1,2244,2244
1,4,1046.448381669849,-1,2245,2245
1,3,1047.3243419974413,-1,2246,2246
2,3,1047.3281356388281,-1,2247,2247
2,4,1047.3578363262975,1,2248,2248
2,3,1047.5965359420243,-1,2249,2249
2,4,1047.6251080052957,1,2250,2250
1,4,1047.636111676159,-1,2251,2251
1,4,1049.2652475321904,-1,2252,2252
2,4,1049.7122603837263,0,2253,2253
1,3,1050.6887808830804,-1,2254,2254
2,3,1050.7642242433167,-1,2255,2255
2,4,1050.7938953420646,1,2256,2256
1,3,1050.822039410739,-1,2257,2257
2,3,1050.9007653403687,-1,2258,2258
2,3,1051.2522347406546,-1,2259,2259
2,4,1051.287078686052,1,2260,2260
1,3,1052.0153358081773,-1,2261,2261
1,4,1052.1566955897308,-1,2262,2262
1,4,1052.1671472578496,-1,2263,2263
1,3,1052.3111376229099,-1,2264,2264
2,3,1052.3203643356508,-1,2265,2265
2,3,1052.3266537083307,-1,2266,2266
2,4,1052.3308368345135,1,2267,2267
2,3,1052.3678681863385,-1,2268,2268
2,4,1052.3725804339454,1,2269,2269
2,3,1052.5033000648195,-1,2270,2270
2,4,1052.5377625387298,1,2271,2271
1,3,1052.6777223340023,-1,2272,2272
1,4,1053.090872998479,-1,2273,2273
2,4,1053.213970700572,0,2274,2274
1,4,1054.0793793193982,-1,2275,2275
1,3,1054.307296287443,-1,2276,2276
2,3,1054.4645555059838,-1,2277,2277
2,4,1054.5607347939813,1,2278,2278
1,3,1058.3935118096376,-1,2279,2279
2,3,1058.5686476841506,-1,2280,2280
2,4,1058.7318826735516,1,2281,2281
1,4,1059.4642945638116,-1,2282,2282
1,4,1059.668975880217,-1,2283,2283
1,4,1060.4941676626297,-1,2284,2284
1,4,1060.5256824276123,-1,2285,2285
1,3,1061.1611251747731,-1,2286,2286
1,3,1061.7711928014028,-1,2287,2287
2,4,1061.8929567904293,0,2288,2288
2,3,1061.936723687139,-1,2289,2289
2,4,1061.9440970598432,1,2290,2290
1,4,1062.8627924666357,-1,2291,2291
1,3,1063.2099002769735,-1,2292,2292
2,3,1063.3793565915537,-1,2293,2293
2,4,1063.4223113608998,1,2294,2294
2,3,1063.4617793138618,-1,2295,2295
2,4,1063.5119112084283,1,2296,2296
1,3,1063.6570209282536,-1,2297,2297
2,3,1063.742865734043,-1,2298,2298
2,4,1063.799487554792,1,2299,2299
1,3,1065.583615531109,-1,2300,2300
1,3,1066.886833416212,-1,2301,2301
2,4,1067.8055785765005,0,2302,2302
1,4,1068.0097565447993,-1,2303,2303
2,4,1068.7106470652136,0,2304,2304
2,4,1069.1012907790696,0,2305,2305
1,3,1069.3791328534853,-1,2306,2306
2,3,1069.4277390600512,-1,2307,2307
2,4,1069.4589815891693,1,2308,2308
1,3,1070.3226224473228,-1,2309,2309
2,3,1070.330875163274,-1,2310,2310
2,4,1070.3366522143606,1,2311,2311
1,4,1070.7515239908012,-1,2312,2312
2,4,1070.8530910657366,0,2313,2313
1,3,1071.6749656730633,-1,2314,2314
1,4,1071.8041984138436,-1,2315,2315
2,4,1072.059424305029,0,2316,2316
2,4,1072.9913722237043,0,2317,2317
2,4,1073.1405626398175,0,2318,2318
2,4,1075.0619621824876,0,2319,2319
1,3,1075.1344791180707,-1,2320,2320
1,3,1076.3863074372928,-1,2321,2321
1,4,1077.1126119337112,-1,2322,2322
1,4,1077.6583027325323,-1,2323,2323
1,3,1077.822734575785,-1,2324,2324
1,3,1078.6338301427822,-1,2325,2325
1,3,1078.794635867712,-1,2326,2326
2,3,1078.7958111439311,-1,2327,2327
2,4,1078.8167402691322,1,2328,2328
1,3,1079.6271773874348,-1,2329,2329
2,3,1079.631562317098,-1,2330,2330
2,3,1079.688582051649,-1,2331,2331
2,4,1079.7188164475695,1,2332,2332
1,4,1079.8093465857828,-1,2333,2333
1,3,1080.75354468097,-1,2334,2334
1,4,1082.1749953682297,-1,2335,2335
2,4,1082.8918624539115,0,2336,2336
1,3,1083.0244867953065,-1,2337,2337
1,4,1083.181871995444,-1,2338,2338
1,4,1083.3208007114815,-1,2339,2339
2,4,1084.2899574536743,0,2340,2340
2,4,1085.0193495561857,0,2341,2341
2,4,1085.0413139052916,0,2342,2342
1,3,1085.1680398929766,-1,2343,2343
2,3,1085.1812162002716,-1,2344,2344
2,3,1085.1867626874857,-1,2345,2345
2,4,1085.1870229362562,1,2346,2346
2,4,1085.1913071682447,1,2347,2347
2,3,1085.270144927507,-1,2348,2348
2,4,1085.3473032357842,1,2349,2349
2,3,1085.3498453152938,-1,2350,2350
2,4,1085.3612974244372,1,2351,2351
1,3,1086.8428465928987,-1,2352,2352
1,4,1086.9601156689139,-1,2353,2353
2,4,1087.9514624177823,0,2354,2354
2,4,1088.1716861750883,0,2355,2355
1,4,1090.0549677709585,-1,2356,2356
1,4,1090.0573788178008,-1,2357,2357
1,3,1090.0905946849928,-1,2358,2358
1,4,1090.586030416254,-1,2359,2359
1,3,1091.2853723457042,-1,2360,2360
2,3,1091.289743058987,-1,2361,2361
2,4,1091.3680668006511,1,2362,2362
2,3,1091.381379728402,-1,2363,2363
2,4,1091.3846283765724,1,2364,2364
1,3,1092.3159407162127,-1,2365,2365
2,3,1092.370549775321,-1,2366,2366
2,3,1092.4196760745738,-1,2367,2367
2,4,1092.5231235582391,1,2368,2368
1,3,1092.9829707769188,-1,2369,2369
2,3,1093.0167087180107,-1,2370,2370
2,3,1093.0869208011013,-1,2371,2371
2,4,1093.133659791255,1,2372,2372
1,3,1093.1874321246867,-1,2373,2373
2,3,1093.2260741703362,-1,2374,2374
1,4,1094.1242560535873,-1,2375,2375
2,4,1094.1442476325747,0,2376,2376
2,4,1094.489643816841,0,2377,2377
1,4,1095.5228762112454,-1,2378,2378
1,3,1095.6823443388246,-1,2379,2379
1,4,1096.139128756745,-1,2380,2380
1,4,1096.3727657186134,-1,2381,2381
1,4,1096.586041055582,-1,2382,2382
1,3,1096.8335983488016,-1,2383,2383
1,4,1096.9400922923628,-1,2384,2384
1,4,1097.2816440311615,-1,2385,2385
1,4,1097.6088349375561,-1,2386,2386
1,4,1098.039985024003,-1,2387,2387
1,4,1098.0790253452208,-1,2388,2388
1,4,1101.4698327496321,-1,2389,2389
1,3,1101.7719346399313,-1,2390,2390
2,3,1101.8742941180744,-1,2391,2391
2,4,1101.8937199472696,1,2392,2392
1,3,1103.3038198805318,-1,2393,2393
2,4,1103.6135350192915,0,2394,2394
1,3,1103.6505778188166,-1,2395,2395
1,4,1104.3361782039926,-1,2396,2396
2,4,1105.2299159914908,0,2397,2397
1,4,1106.7206395774144,-1,2398,2398
1,4,1106.774707364094,-1,2399,2399
1,4,1106.8115523607996,-1,2400,2400
1,4,1107.1028755242546,-1,2401,2401
1,4,1107.8581584673125,-1,2402,2402
1,3,1108.9147900379598,-1,2403,2403
1,4,1109.4053182715156,-1,2404,2404
1,3,1109.9432796281958,-1,2405,2405
2,3,1109.9441857173817,-1,2406,2406
2,4,1109.9819914969503,1,2407,2407
2,3,1110.0476987781312,-1,2408,2408
2,4,1110.0997302380506,1,2409,2409
2,3,1110.181200081478,-1,2410,2410
2,4,1110.2669484008745,1,2411,2411
1,3,1110.325503857091,-1,2412,2412
2,3,1110.4611580278388,-1,2413,2413
2,4,1110.5861384319423,1,2414,2414
1,4,1112.9935104946992,-1,2415,2415
2,4,1113.3068230642784,0,2416,2416
2,4,1115.1505231848944,0,2417,2417
